time,call
45147.5937500000,108
45147.6041666667,129
45147.6145833333,109
45147.6250000000,113
45147.6354166667,108
45147.6458333333,117
45147.6562500000,87
45147.6666666667,96
45147.6770833333,106
45147.6875000000,116
45147.6979166667,122
45147.7083333333,90
45147.7187500000,99
45147.7291666667,86
45147.7395833333,73
45147.7500000000,90
45147.7604166667,76
45147.7708333333,79
45147.7812500000,57
45147.7916666667,64
45147.8020833333,67
45147.8125000000,59
45147.8229166667,50
45147.8333333333,44
45147.8437500000,44
45147.8541666667,38
45147.8645833333,23
45147.8750000000,0
45148.3541666667,55
45148.3645833333,55
45148.3750000000,70
45148.3854166667,95
45148.3958333333,110
45148.4062500000,122
45148.4166666667,119
45148.4270833333,144
45148.4375000000,118
45148.4479166667,125
45148.4583333333,131
45148.4687500000,120
45148.4791666667,134
45148.4895833333,149
45148.5000000000,129
45148.5104166667,132
45148.5208333333,116
45148.5312500000,115
45148.5416666667,143
45148.5520833333,115
45148.5625000000,134
45148.5729166667,131
45148.5833333333,138
45148.5937500000,147
45148.6041666667,122
45148.6145833333,109
45148.6250000000,132
45148.6354166667,126
45148.6458333333,129
45148.6562500000,109
45148.6666666667,122
45148.6770833333,128
45148.6875000000,115
45148.6979166667,112
45148.7083333333,105
45148.7187500000,101
45148.7291666667,85
45148.7395833333,98
45148.7500000000,82
45148.7604166667,88
45148.7708333333,77
45148.7812500000,70
45148.7916666667,70
45148.8020833333,70
45148.8125000000,66
45148.8229166667,52
45148.8333333333,53
45148.8437500000,56
45148.8541666667,32
45148.8645833333,27
45148.8750000000,0
45149.3541666667,82
45149.3645833333,53
45149.3750000000,99
45149.3854166667,74
45149.3958333333,97
45149.4062500000,109
45149.4166666667,123
45149.4270833333,118
45149.4375000000,119
45149.4479166667,115
45149.4583333333,102
45149.4687500000,129
45149.4791666667,115
45149.4895833333,115
45149.5000000000,126
45149.5104166667,129
45149.5208333333,152
45149.5312500000,120
45149.5416666667,133
45149.5520833333,112
45149.5625000000,143
45149.5729166667,121
45149.5833333333,130
45149.5937500000,114
45149.6041666667,114
45149.6145833333,113
45149.6250000000,124
45149.6354166667,129
45149.6458333333,132
45149.6562500000,122
45149.6666666667,111
45149.6770833333,93
45149.6875000000,98
45149.6979166667,105
45149.7083333333,121
45149.7187500000,83
45149.7291666667,98
45149.7395833333,67
45149.7500000000,96
45149.7604166667,84
45149.7708333333,73
45149.7812500000,57
45149.7916666667,63
45149.8020833333,63
45149.8125000000,47
45149.8229166667,45
45149.8333333333,42
45149.8437500000,34
45149.8541666667,31
45149.8645833333,32
45149.8750000000,0
45150.3541666667,0
45150.3645833333,0
45150.3750000000,75
45150.3854166667,62
45150.3958333333,59
45150.4062500000,66
45150.4166666667,73
45150.4270833333,65
45150.4375000000,81
45150.4479166667,76
45150.4583333333,59
45150.4687500000,77
45150.4791666667,65
45150.4895833333,75
45150.5000000000,74
45150.5104166667,73
45150.5208333333,60
45150.5312500000,68
45150.5416666667,56
45150.5520833333,61
45150.5625000000,50
45150.5729166667,70
45150.5833333333,55
45150.5937500000,51
45150.6041666667,63
45150.6145833333,48
45150.6250000000,58
45150.6354166667,57
45150.6458333333,48
45150.6562500000,59
45150.6666666667,48
45150.6770833333,41
45150.6875000000,58
45150.6979166667,63
45150.7083333333,40
45150.7187500000,44
45150.7291666667,42
45150.7395833333,41
45150.7500000000,0
45150.7604166667,0
45150.7708333333,0
45150.7812500000,0
45150.7916666667,0
45150.8020833333,0
45150.8125000000,0
45150.8229166667,0
45150.8333333333,0
45150.8437500000,0
45150.8541666667,0
45150.8645833333,0
45150.8750000000,0
45151.3541666667,0
45151.3645833333,0
45151.3750000000,46
45151.3854166667,38
45151.3958333333,29
45151.4062500000,29
45151.4166666667,30
45151.4270833333,53
45151.4375000000,45
45151.4479166667,32
45151.4583333333,46
45151.4687500000,44
45151.4791666667,47
45151.4895833333,47
45151.5000000000,45
45151.5104166667,45
45151.5208333333,35
45151.5312500000,52
45151.5416666667,52
45151.5520833333,39
45151.5625000000,33
45151.5729166667,49
45151.5833333333,35
45151.5937500000,47
45151.6041666667,36
45151.6145833333,29
45151.6250000000,39
45151.6354166667,37
45151.6458333333,38
45151.6562500000,46
45151.6666666667,51
45151.6770833333,32
45151.6875000000,30
45151.6979166667,37
45151.7083333333,29
45151.7187500000,31
45151.7291666667,44
45151.7395833333,37
45151.7500000000,0
45151.7604166667,0
45151.7708333333,0
45151.7812500000,0
45151.7916666667,0
45151.8020833333,0
45151.8125000000,0
45151.8229166667,0
45151.8333333333,0
45151.8437500000,0
45151.8541666667,0
45151.8645833333,0
45151.8750000000,0
45152.3541666667,85
45152.3645833333,65
45152.3750000000,99
45152.3854166667,120
45152.3958333333,122
45152.4062500000,133
45152.4166666667,139
45152.4270833333,143
45152.4375000000,140
45152.4479166667,143
45152.4583333333,138
45152.4687500000,150
45152.4791666667,151
45152.4895833333,135
45152.5000000000,163
45152.5104166667,133
45152.5208333333,129
45152.5312500000,134
45152.5416666667,124
45152.5520833333,119
45152.5625000000,114
45152.5729166667,148
45152.5833333333,119
45152.5937500000,141
45152.6041666667,125
45152.6145833333,129
45152.6250000000,116
45152.6354166667,121
45152.6458333333,99
45152.6562500000,107
45152.6666666667,118
45152.6770833333,93
45152.6875000000,107
45152.6979166667,89
45152.7083333333,110
45152.7187500000,106
45152.7291666667,94
45152.7395833333,80
45152.7500000000,80
45152.7604166667,82
45152.7708333333,91
45152.7812500000,77
45152.7916666667,76
45152.8020833333,47
45152.8125000000,65
45152.8229166667,53
45152.8333333333,50
45152.8437500000,47
45152.8541666667,42
45152.8645833333,35
45152.8750000000,0
45153.3541666667,93
45153.3645833333,55
45153.3750000000,68
45153.3854166667,97
45153.3958333333,93
45153.4062500000,93
45153.4166666667,108
45153.4270833333,123
45153.4375000000,98
45153.4479166667,103
45153.4583333333,120
45153.4687500000,132
45153.4791666667,139
45153.4895833333,137
45153.5000000000,133
45153.5104166667,118
45153.5208333333,126
45153.5312500000,145
45153.5416666667,126
45153.5520833333,126
45153.5625000000,116
45153.5729166667,123
45153.5833333333,106
45153.5937500000,137
45153.6041666667,101
45153.6145833333,99
45153.6250000000,111
45153.6354166667,110
45153.6458333333,102
45153.6562500000,105
45153.6666666667,105
45153.6770833333,127
45153.6875000000,100
45153.6979166667,100
45153.7083333333,86
45153.7187500000,92
45153.7291666667,94
45153.7395833333,83
45153.7500000000,80
45153.7604166667,76
45153.7708333333,84
45153.7812500000,79
45153.7916666667,71
45153.8020833333,59
45153.8125000000,66
45153.8229166667,49
45153.8333333333,49
45153.8437500000,41
45153.8541666667,26
45153.8645833333,42
45153.8750000000,0
45154.3541666667,58
45154.3645833333,53
45154.3750000000,90
45154.3854166667,88
45154.3958333333,85
45154.4062500000,80
45154.4166666667,105
45154.4270833333,113
45154.4375000000,111
45154.4479166667,128
45154.4583333333,137
45154.4687500000,122
45154.4791666667,123
45154.4895833333,128
45154.5000000000,116
45154.5104166667,118
45154.5208333333,118
45154.5312500000,101
45154.5416666667,114
45154.5520833333,130
45154.5625000000,118
45154.5729166667,113
45154.5833333333,99
45154.5937500000,132
45154.6041666667,108
45154.6145833333,89
45154.6250000000,112
45154.6354166667,85
45154.6458333333,112
45154.6562500000,102
45154.6666666667,123
45154.6770833333,95
45154.6875000000,82
45154.6979166667,94
45154.7083333333,93
45154.7187500000,94
45154.7291666667,98
45154.7395833333,81
45154.7500000000,105
45154.7604166667,79
45154.7708333333,62
45154.7812500000,61
45154.7916666667,44
45154.8020833333,54
45154.8125000000,39
45154.8229166667,51
45154.8333333333,43
45154.8437500000,42
45154.8541666667,40
45154.8645833333,33
45154.8750000000,0
45155.3541666667,63
45155.3645833333,50
45155.3750000000,84
45155.3854166667,110
45155.3958333333,94
45155.4062500000,78
45155.4166666667,106
45155.4270833333,118
45155.4375000000,118
45155.4479166667,126
45155.4583333333,117
45155.4687500000,107
45155.4791666667,131
45155.4895833333,136
45155.5000000000,145
45155.5104166667,137
45155.5208333333,136
45155.5312500000,153
45155.5416666667,138
45155.5520833333,145
45155.5625000000,137
45155.5729166667,122
45155.5833333333,118
45155.5937500000,125
45155.6041666667,121
45155.6145833333,99
45155.6250000000,103
45155.6354166667,128
45155.6458333333,105
45155.6562500000,105
45155.6666666667,89
45155.6770833333,102
45155.6875000000,99
45155.6979166667,122
45155.7083333333,109
45155.7187500000,110
45155.7291666667,99
45155.7395833333,77
45155.7500000000,93
45155.7604166667,88
45155.7708333333,98
45155.7812500000,79
45155.7916666667,89
45155.8020833333,76
45155.8125000000,81
45155.8229166667,64
45155.8333333333,44
45155.8437500000,34
45155.8541666667,40
45155.8645833333,39
45155.8750000000,0
45156.3541666667,85
45156.3645833333,59
45156.3750000000,95
45156.3854166667,99
45156.3958333333,86
45156.4062500000,100
45156.4166666667,116
45156.4270833333,129
45156.4375000000,132
45156.4479166667,121
45156.4583333333,141
45156.4687500000,132
45156.4791666667,132
45156.4895833333,108
45156.5000000000,132
45156.5104166667,119
45156.5208333333,141
45156.5312500000,139
45156.5416666667,149
45156.5520833333,129
45156.5625000000,136
45156.5729166667,152
45156.5833333333,123
45156.5937500000,149
45156.6041666667,126
45156.6145833333,129
45156.6250000000,129
45156.6354166667,111
45156.6458333333,120
45156.6562500000,131
45156.6666666667,127
45156.6770833333,135
45156.6875000000,144
45156.6979166667,119
45156.7083333333,137
45156.7187500000,103
45156.7291666667,105
45156.7395833333,94
45156.7500000000,99
45156.7604166667,80
45156.7708333333,81
45156.7812500000,73
45156.7916666667,87
45156.8020833333,80
45156.8125000000,71
45156.8229166667,74
45156.8333333333,53
45156.8437500000,43
45156.8541666667,29
45156.8645833333,39
45156.8750000000,0
45157.3541666667,0
45157.3645833333,0
45157.3750000000,89
45157.3854166667,67
45157.3958333333,61
45157.4062500000,74
45157.4166666667,84
45157.4270833333,67
45157.4375000000,71
45157.4479166667,89
45157.4583333333,84
45157.4687500000,68
45157.4791666667,95
45157.4895833333,80
45157.5000000000,81
45157.5104166667,62
45157.5208333333,75
45157.5312500000,72
45157.5416666667,67
45157.5520833333,65
45157.5625000000,79
45157.5729166667,61
45157.5833333333,64
45157.5937500000,55
45157.6041666667,61
45157.6145833333,62
45157.6250000000,52
45157.6354166667,60
45157.6458333333,52
45157.6562500000,64
45157.6666666667,61
45157.6770833333,56
45157.6875000000,56
45157.6979166667,46
45157.7083333333,47
45157.7187500000,41
45157.7291666667,47
45157.7395833333,45
45157.7500000000,0
45157.7604166667,0
45157.7708333333,0
45157.7812500000,0
45157.7916666667,0
45157.8020833333,0
45157.8125000000,0
45157.8229166667,0
45157.8333333333,0
45157.8437500000,0
45157.8541666667,0
45157.8645833333,0
45157.8750000000,0
45158.3541666667,0
45158.3645833333,0
45158.3750000000,70
45158.3854166667,54
45158.3958333333,38
45158.4062500000,41
45158.4166666667,50
45158.4270833333,54
45158.4375000000,52
45158.4479166667,49
45158.4583333333,68
45158.4687500000,59
45158.4791666667,59
45158.4895833333,65
45158.5000000000,50
45158.5104166667,72
45158.5208333333,58
45158.5312500000,59
45158.5416666667,48
45158.5520833333,67
45158.5625000000,47
45158.5729166667,55
45158.5833333333,45
45158.5937500000,55
45158.6041666667,50
45158.6145833333,41
45158.6250000000,49
45158.6354166667,45
45158.6458333333,42
45158.6562500000,46
45158.6666666667,36
45158.6770833333,40
45158.6875000000,45
45158.6979166667,30
45158.7083333333,34
45158.7187500000,29
45158.7291666667,40
45158.7395833333,32
45158.7500000000,0
45158.7604166667,0
45158.7708333333,0
45158.7812500000,0
45158.7916666667,0
45158.8020833333,0
45158.8125000000,0
45158.8229166667,0
45158.8333333333,0
45158.8437500000,0
45158.8541666667,0
45158.8645833333,0
45158.8750000000,0
45159.3541666667,87
45159.3645833333,71
45159.3750000000,98
45159.3854166667,115
45159.3958333333,137
45159.4062500000,115
45159.4166666667,158
45159.4270833333,147
45159.4375000000,156
45159.4479166667,157
45159.4583333333,159
45159.4687500000,173
45159.4791666667,184
45159.4895833333,172
45159.5000000000,155
45159.5104166667,177
45159.5208333333,135
45159.5312500000,157
45159.5416666667,138
45159.5520833333,164
45159.5625000000,137
45159.5729166667,148
45159.5833333333,142
45159.5937500000,163
45159.6041666667,118
45159.6145833333,150
45159.6250000000,130
45159.6354166667,116
45159.6458333333,147
45159.6562500000,137
45159.6666666667,146
45159.6770833333,125
45159.6875000000,123
45159.6979166667,114
45159.7083333333,111
45159.7187500000,117
45159.7291666667,137
45159.7395833333,101
45159.7500000000,115
45159.7604166667,96
45159.7708333333,101
45159.7812500000,85
45159.7916666667,75
45159.8020833333,72
45159.8125000000,68
45159.8229166667,64
45159.8333333333,40
45159.8437500000,46
45159.8541666667,43
45159.8645833333,43
45159.8750000000,0
45160.3541666667,73
45160.3645833333,67
45160.3750000000,86
45160.3854166667,67
45160.3958333333,100
45160.4062500000,119
45160.4166666667,121
45160.4270833333,129
45160.4375000000,130
45160.4479166667,139
45160.4583333333,144
45160.4687500000,144
45160.4791666667,105
45160.4895833333,138
45160.5000000000,108
45160.5104166667,117
45160.5208333333,142
45160.5312500000,123
45160.5416666667,129
45160.5520833333,127
45160.5625000000,124
45160.5729166667,103
45160.5833333333,119
45160.5937500000,113
45160.6041666667,107
45160.6145833333,133
45160.6250000000,107
45160.6354166667,105
45160.6458333333,111
45160.6562500000,117
45160.6666666667,106
45160.6770833333,104
45160.6875000000,113
45160.6979166667,119
45160.7083333333,117
45160.7187500000,91
45160.7291666667,76
45160.7395833333,100
45160.7500000000,73
45160.7604166667,85
45160.7708333333,76
45160.7812500000,69
45160.7916666667,57
45160.8020833333,64
45160.8125000000,42
45160.8229166667,53
45160.8333333333,52
45160.8437500000,58
45160.8541666667,48
45160.8645833333,38
45160.8750000000,0
45161.3541666667,75
45161.3645833333,63
45161.3750000000,87
45161.3854166667,92
45161.3958333333,104
45161.4062500000,109
45161.4166666667,113
45161.4270833333,96
45161.4375000000,103
45161.4479166667,117
45161.4583333333,141
45161.4687500000,115
45161.4791666667,107
45161.4895833333,125
45161.5000000000,148
45161.5104166667,131
45161.5208333333,138
45161.5312500000,135
45161.5416666667,116
45161.5520833333,104
45161.5625000000,106
45161.5729166667,101
45161.5833333333,114
45161.5937500000,107
