date,year,month,time,call,,,,date,
11,2023,1,10:30-10:45,140,,11/01/2023,10:30,44937,10:30:00
11,2023,1,10:45-11:00,111,,11/01/2023,10:45,44937,10:45:00
11,2023,1,11:00-11:15,124,,11/01/2023,11:00,44937,11:00:00
11,2023,1,11:15-11:30,86,,11/01/2023,11:15,44937,11:15:00
11,2023,1,11:30-11:45,128,,11/01/2023,11:30,44937,11:30:00
11,2023,1,11:45-12:00,122,,11/01/2023,11:45,44937,11:45:00
11,2023,1,12:00-12:15,114,,11/01/2023,12:00,44937,12:00:00
11,2023,1,12:15-12:30,154,,11/01/2023,12:15,44937,12:15:00
11,2023,1,12:30-12:45,149,,11/01/2023,12:30,44937,12:30:00
11,2023,1,12:45-13:00,112,,11/01/2023,12:45,44937,12:45:00
11,2023,1,13:00-13:15,111,,11/01/2023,13:00,44937,13:00:00
11,2023,1,13:15-13:30,120,,11/01/2023,13:15,44937,13:15:00
11,2023,1,13:30-13:45,127,,11/01/2023,13:30,44937,13:30:00
11,2023,1,13:45-14:00,107,,11/01/2023,13:45,44937,13:45:00
11,2023,1,14:00-14:15,103,,11/01/2023,14:00,44937,14:00:00
11,2023,1,14:15-14:30,89,,11/01/2023,14:15,44937,14:15:00
11,2023,1,14:30-14:45,106,,11/01/2023,14:30,44937,14:30:00
11,2023,1,14:45-15:00,102,,11/01/2023,14:45,44937,14:45:00
11,2023,1,15:00-15:15,91,,11/01/2023,15:00,44937,15:00:00
11,2023,1,15:15-15:30,110,,11/01/2023,15:15,44937,15:15:00
11,2023,1,15:30-15:45,121,,11/01/2023,15:30,44937,15:30:00
11,2023,1,15:45-16:00,89,,11/01/2023,15:45,44937,15:45:00
11,2023,1,16:00-16:15,84,,11/01/2023,16:00,44937,16:00:00
11,2023,1,16:15-16:30,86,,11/01/2023,16:15,44937,16:15:00
11,2023,1,16:30-16:45,104,,11/01/2023,16:30,44937,16:30:00
11,2023,1,16:45-17:00,97,,11/01/2023,16:45,44937,16:45:00
11,2023,1,17:00-17:15,62,,11/01/2023,17:00,44937,17:00:00
11,2023,1,17:15-17:30,71,,11/01/2023,17:15,44937,17:15:00
11,2023,1,17:30-17:45,68,,11/01/2023,17:30,44937,17:30:00
11,2023,1,17:45-18:00,81,,11/01/2023,17:45,44937,17:45:00
11,2023,1,18:00-18:15,72,,11/01/2023,18:00,44937,18:00:00
11,2023,1,18:15-18:30,67,,11/01/2023,18:15,44937,18:15:00
11,2023,1,18:30-18:45,74,,11/01/2023,18:30,44937,18:30:00
11,2023,1,18:45-19:00,67,,11/01/2023,18:45,44937,18:45:00
11,2023,1,19:00-19:15,70,,11/01/2023,19:00,44937,19:00:00
11,2023,1,19:15-19:30,57,,11/01/2023,19:15,44937,19:15:00
11,2023,1,19:30-19:45,44,,11/01/2023,19:30,44937,19:30:00
11,2023,1,19:45-20:00,45,,11/01/2023,19:45,44937,19:45:00
11,2023,1,20:00-20:15,46,,11/01/2023,20:00,44937,20:00:00
11,2023,1,20:15-20:30,46,,11/01/2023,20:15,44937,20:15:00
11,2023,1,20:30-20:45,28,,11/01/2023,20:30,44937,20:30:00
11,2023,1,20:45-21:00,31,,11/01/2023,20:45,44937,20:45:00
11,2023,1,21:00-21:15,0,,11/01/2023,21:00,44937,21:00:00
12,2023,1,08:30-08:45,48,,12/01/2023,08:30,44938,08:30:00
12,2023,1,08:45-09:00,27,,12/01/2023,08:45,44938,08:45:00
12,2023,1,09:00-09:15,54,,12/01/2023,09:00,44938,09:00:00
12,2023,1,09:15-09:30,52,,12/01/2023,09:15,44938,09:15:00
12,2023,1,09:30-09:45,74,,12/01/2023,09:30,44938,09:30:00
12,2023,1,09:45-10:00,67,,12/01/2023,09:45,44938,09:45:00
12,2023,1,10:00-10:15,66,,12/01/2023,10:00,44938,10:00:00
12,2023,1,10:15-10:30,79,,12/01/2023,10:15,44938,10:15:00
12,2023,1,10:30-10:45,83,,12/01/2023,10:30,44938,10:30:00
12,2023,1,10:45-11:00,99,,12/01/2023,10:45,44938,10:45:00
12,2023,1,11:00-11:15,85,,12/01/2023,11:00,44938,11:00:00
12,2023,1,11:15-11:30,118,,12/01/2023,11:15,44938,11:15:00
12,2023,1,11:30-11:45,104,,12/01/2023,11:30,44938,11:30:00
12,2023,1,11:45-12:00,125,,12/01/2023,11:45,44938,11:45:00
12,2023,1,12:00-12:15,84,,12/01/2023,12:00,44938,12:00:00
12,2023,1,12:15-12:30,94,,12/01/2023,12:15,44938,12:15:00
12,2023,1,12:30-12:45,116,,12/01/2023,12:30,44938,12:30:00
12,2023,1,12:45-13:00,116,,12/01/2023,12:45,44938,12:45:00
12,2023,1,13:00-13:15,98,,12/01/2023,13:00,44938,13:00:00
12,2023,1,13:15-13:30,96,,12/01/2023,13:15,44938,13:15:00
12,2023,1,13:30-13:45,101,,12/01/2023,13:30,44938,13:30:00
12,2023,1,13:45-14:00,98,,12/01/2023,13:45,44938,13:45:00
12,2023,1,14:00-14:15,103,,12/01/2023,14:00,44938,14:00:00
12,2023,1,14:15-14:30,113,,12/01/2023,14:15,44938,14:15:00
12,2023,1,14:30-14:45,122,,12/01/2023,14:30,44938,14:30:00
12,2023,1,14:45-15:00,106,,12/01/2023,14:45,44938,14:45:00
12,2023,1,15:00-15:15,99,,12/01/2023,15:00,44938,15:00:00
12,2023,1,15:15-15:30,106,,12/01/2023,15:15,44938,15:15:00
12,2023,1,15:30-15:45,97,,12/01/2023,15:30,44938,15:30:00
12,2023,1,15:45-16:00,100,,12/01/2023,15:45,44938,15:45:00
12,2023,1,16:00-16:15,104,,12/01/2023,16:00,44938,16:00:00
12,2023,1,16:15-16:30,96,,12/01/2023,16:15,44938,16:15:00
12,2023,1,16:30-16:45,112,,12/01/2023,16:30,44938,16:30:00
12,2023,1,16:45-17:00,94,,12/01/2023,16:45,44938,16:45:00
12,2023,1,17:00-17:15,87,,12/01/2023,17:00,44938,17:00:00
12,2023,1,17:15-17:30,73,,12/01/2023,17:15,44938,17:15:00
12,2023,1,17:30-17:45,70,,12/01/2023,17:30,44938,17:30:00
12,2023,1,17:45-18:00,68,,12/01/2023,17:45,44938,17:45:00
12,2023,1,18:00-18:15,73,,12/01/2023,18:00,44938,18:00:00
12,2023,1,18:15-18:30,102,,12/01/2023,18:15,44938,18:15:00
12,2023,1,18:30-18:45,78,,12/01/2023,18:30,44938,18:30:00
12,2023,1,18:45-19:00,54,,12/01/2023,18:45,44938,18:45:00
12,2023,1,19:00-19:15,45,,12/01/2023,19:00,44938,19:00:00
12,2023,1,19:15-19:30,46,,12/01/2023,19:15,44938,19:15:00
12,2023,1,19:30-19:45,50,,12/01/2023,19:30,44938,19:30:00
12,2023,1,19:45-20:00,45,,12/01/2023,19:45,44938,19:45:00
12,2023,1,20:00-20:15,36,,12/01/2023,20:00,44938,20:00:00
12,2023,1,20:15-20:30,43,,12/01/2023,20:15,44938,20:15:00
12,2023,1,20:30-20:45,42,,12/01/2023,20:30,44938,20:30:00
12,2023,1,20:45-21:00,14,,12/01/2023,20:45,44938,20:45:00
12,2023,1,21:00-21:15,0,,12/01/2023,21:00,44938,21:00:00
13,2023,1,08:30-08:45,55,,13/01/2023,08:30,44939,08:30:00
13,2023,1,08:45-09:00,31,,13/01/2023,08:45,44939,08:45:00
13,2023,1,09:00-09:15,46,,13/01/2023,09:00,44939,09:00:00
13,2023,1,09:15-09:30,48,,13/01/2023,09:15,44939,09:15:00
13,2023,1,09:30-09:45,59,,13/01/2023,09:30,44939,09:30:00
13,2023,1,09:45-10:00,74,,13/01/2023,09:45,44939,09:45:00
13,2023,1,10:00-10:15,79,,13/01/2023,10:00,44939,10:00:00
13,2023,1,10:15-10:30,78,,13/01/2023,10:15,44939,10:15:00
13,2023,1,10:30-10:45,94,,13/01/2023,10:30,44939,10:30:00
13,2023,1,10:45-11:00,80,,13/01/2023,10:45,44939,10:45:00
13,2023,1,11:00-11:15,85,,13/01/2023,11:00,44939,11:00:00
13,2023,1,11:15-11:30,98,,13/01/2023,11:15,44939,11:15:00
13,2023,1,11:30-11:45,101,,13/01/2023,11:30,44939,11:30:00
13,2023,1,11:45-12:00,109,,13/01/2023,11:45,44939,11:45:00
13,2023,1,12:00-12:15,105,,13/01/2023,12:00,44939,12:00:00
13,2023,1,12:15-12:30,114,,13/01/2023,12:15,44939,12:15:00
13,2023,1,12:30-12:45,111,,13/01/2023,12:30,44939,12:30:00
13,2023,1,12:45-13:00,116,,13/01/2023,12:45,44939,12:45:00
13,2023,1,13:00-13:15,103,,13/01/2023,13:00,44939,13:00:00
13,2023,1,13:15-13:30,129,,13/01/2023,13:15,44939,13:15:00
13,2023,1,13:30-13:45,115,,13/01/2023,13:30,44939,13:30:00
13,2023,1,13:45-14:00,126,,13/01/2023,13:45,44939,13:45:00
13,2023,1,14:00-14:15,101,,13/01/2023,14:00,44939,14:00:00
13,2023,1,14:15-14:30,100,,13/01/2023,14:15,44939,14:15:00
13,2023,1,14:30-14:45,108,,13/01/2023,14:30,44939,14:30:00
13,2023,1,14:45-15:00,103,,13/01/2023,14:45,44939,14:45:00
13,2023,1,15:00-15:15,128,,13/01/2023,15:00,44939,15:00:00
13,2023,1,15:15-15:30,118,,13/01/2023,15:15,44939,15:15:00
13,2023,1,15:30-15:45,98,,13/01/2023,15:30,44939,15:30:00
13,2023,1,15:45-16:00,104,,13/01/2023,15:45,44939,15:45:00
13,2023,1,16:00-16:15,96,,13/01/2023,16:00,44939,16:00:00
13,2023,1,16:15-16:30,104,,13/01/2023,16:15,44939,16:15:00
13,2023,1,16:30-16:45,97,,13/01/2023,16:30,44939,16:30:00
13,2023,1,16:45-17:00,95,,13/01/2023,16:45,44939,16:45:00
13,2023,1,17:00-17:15,87,,13/01/2023,17:00,44939,17:00:00
13,2023,1,17:15-17:30,74,,13/01/2023,17:15,44939,17:15:00
13,2023,1,17:30-17:45,61,,13/01/2023,17:30,44939,17:30:00
13,2023,1,17:45-18:00,75,,13/01/2023,17:45,44939,17:45:00
13,2023,1,18:00-18:15,62,,13/01/2023,18:00,44939,18:00:00
13,2023,1,18:15-18:30,64,,13/01/2023,18:15,44939,18:15:00
13,2023,1,18:30-18:45,64,,13/01/2023,18:30,44939,18:30:00
13,2023,1,18:45-19:00,50,,13/01/2023,18:45,44939,18:45:00
13,2023,1,19:00-19:15,48,,13/01/2023,19:00,44939,19:00:00
13,2023,1,19:15-19:30,39,,13/01/2023,19:15,44939,19:15:00
13,2023,1,19:30-19:45,44,,13/01/2023,19:30,44939,19:30:00
13,2023,1,19:45-20:00,41,,13/01/2023,19:45,44939,19:45:00
13,2023,1,20:00-20:15,29,,13/01/2023,20:00,44939,20:00:00
13,2023,1,20:15-20:30,37,,13/01/2023,20:15,44939,20:15:00
13,2023,1,20:30-20:45,33,,13/01/2023,20:30,44939,20:30:00
13,2023,1,20:45-21:00,23,,13/01/2023,20:45,44939,20:45:00
13,2023,1,21:00-21:15,0,,13/01/2023,21:00,44939,21:00:00
14,2023,1,08:30-08:45,0,,14/01/2023,08:30,44940,08:30:00
14,2023,1,08:45-09:00,0,,14/01/2023,08:45,44940,08:45:00
14,2023,1,09:00-09:15,39,,14/01/2023,09:00,44940,09:00:00
14,2023,1,09:15-09:30,36,,14/01/2023,09:15,44940,09:15:00
14,2023,1,09:30-09:45,36,,14/01/2023,09:30,44940,09:30:00
14,2023,1,09:45-10:00,45,,14/01/2023,09:45,44940,09:45:00
14,2023,1,10:00-10:15,53,,14/01/2023,10:00,44940,10:00:00
14,2023,1,10:15-10:30,52,,14/01/2023,10:15,44940,10:15:00
14,2023,1,10:30-10:45,46,,14/01/2023,10:30,44940,10:30:00
14,2023,1,10:45-11:00,58,,14/01/2023,10:45,44940,10:45:00
14,2023,1,11:00-11:15,62,,14/01/2023,11:00,44940,11:00:00
14,2023,1,11:15-11:30,60,,14/01/2023,11:15,44940,11:15:00
14,2023,1,11:30-11:45,76,,14/01/2023,11:30,44940,11:30:00
14,2023,1,11:45-12:00,75,,14/01/2023,11:45,44940,11:45:00
14,2023,1,12:00-12:15,77,,14/01/2023,12:00,44940,12:00:00
14,2023,1,12:15-12:30,74,,14/01/2023,12:15,44940,12:15:00
14,2023,1,12:30-12:45,69,,14/01/2023,12:30,44940,12:30:00
14,2023,1,12:45-13:00,77,,14/01/2023,12:45,44940,12:45:00
14,2023,1,13:00-13:15,89,,14/01/2023,13:00,44940,13:00:00
14,2023,1,13:15-13:30,76,,14/01/2023,13:15,44940,13:15:00
14,2023,1,13:30-13:45,59,,14/01/2023,13:30,44940,13:30:00
14,2023,1,13:45-14:00,55,,14/01/2023,13:45,44940,13:45:00
14,2023,1,14:00-14:15,71,,14/01/2023,14:00,44940,14:00:00
14,2023,1,14:15-14:30,53,,14/01/2023,14:15,44940,14:15:00
14,2023,1,14:30-14:45,74,,14/01/2023,14:30,44940,14:30:00
14,2023,1,14:45-15:00,73,,14/01/2023,14:45,44940,14:45:00
14,2023,1,15:00-15:15,82,,14/01/2023,15:00,44940,15:00:00
14,2023,1,15:15-15:30,62,,14/01/2023,15:15,44940,15:15:00
14,2023,1,15:30-15:45,52,,14/01/2023,15:30,44940,15:30:00
14,2023,1,15:45-16:00,67,,14/01/2023,15:45,44940,15:45:00
14,2023,1,16:00-16:15,46,,14/01/2023,16:00,44940,16:00:00
14,2023,1,16:15-16:30,63,,14/01/2023,16:15,44940,16:15:00
14,2023,1,16:30-16:45,65,,14/01/2023,16:30,44940,16:30:00
14,2023,1,16:45-17:00,48,,14/01/2023,16:45,44940,16:45:00
14,2023,1,17:00-17:15,0,,14/01/2023,17:00,44940,17:00:00
14,2023,1,17:15-17:30,0,,14/01/2023,17:15,44940,17:15:00
14,2023,1,17:30-17:45,0,,14/01/2023,17:30,44940,17:30:00
14,2023,1,17:45-18:00,0,,14/01/2023,17:45,44940,17:45:00
14,2023,1,18:00-18:15,0,,14/01/2023,18:00,44940,18:00:00
14,2023,1,18:15-18:30,0,,14/01/2023,18:15,44940,18:15:00
14,2023,1,18:30-18:45,0,,14/01/2023,18:30,44940,18:30:00
14,2023,1,18:45-19:00,0,,14/01/2023,18:45,44940,18:45:00
14,2023,1,19:00-19:15,0,,14/01/2023,19:00,44940,19:00:00
14,2023,1,19:15-19:30,0,,14/01/2023,19:15,44940,19:15:00
14,2023,1,19:30-19:45,0,,14/01/2023,19:30,44940,19:30:00
14,2023,1,19:45-20:00,0,,14/01/2023,19:45,44940,19:45:00
14,2023,1,20:00-20:15,0,,14/01/2023,20:00,44940,20:00:00
14,2023,1,20:15-20:30,0,,14/01/2023,20:15,44940,20:15:00
14,2023,1,20:30-20:45,0,,14/01/2023,20:30,44940,20:30:00
14,2023,1,20:45-21:00,0,,14/01/2023,20:45,44940,20:45:00
14,2023,1,21:00-21:15,0,,14/01/2023,21:00,44940,21:00:00
15,2023,1,08:30-08:45,0,,15/01/2023,08:30,44941,08:30:00
15,2023,1,08:45-09:00,0,,15/01/2023,08:45,44941,08:45:00
15,2023,1,09:00-09:15,26,,15/01/2023,09:00,44941,09:00:00
15,2023,1,09:15-09:30,30,,15/01/2023,09:15,44941,09:15:00
15,2023,1,09:30-09:45,31,,15/01/2023,09:30,44941,09:30:00
15,2023,1,09:45-10:00,28,,15/01/2023,09:45,44941,09:45:00
15,2023,1,10:00-10:15,33,,15/01/2023,10:00,44941,10:00:00
15,2023,1,10:15-10:30,34,,15/01/2023,10:15,44941,10:15:00
15,2023,1,10:30-10:45,39,,15/01/2023,10:30,44941,10:30:00
15,2023,1,10:45-11:00,43,,15/01/2023,10:45,44941,10:45:00
15,2023,1,11:00-11:15,48,,15/01/2023,11:00,44941,11:00:00
15,2023,1,11:15-11:30,39,,15/01/2023,11:15,44941,11:15:00
15,2023,1,11:30-11:45,46,,15/01/2023,11:30,44941,11:30:00
15,2023,1,11:45-12:00,42,,15/01/2023,11:45,44941,11:45:00
15,2023,1,12:00-12:15,47,,15/01/2023,12:00,44941,12:00:00
15,2023,1,12:15-12:30,60,,15/01/2023,12:15,44941,12:15:00
15,2023,1,12:30-12:45,51,,15/01/2023,12:30,44941,12:30:00
15,2023,1,12:45-13:00,56,,15/01/2023,12:45,44941,12:45:00
15,2023,1,13:00-13:15,47,,15/01/2023,13:00,44941,13:00:00
15,2023,1,13:15-13:30,39,,15/01/2023,13:15,44941,13:15:00
15,2023,1,13:30-13:45,47,,15/01/2023,13:30,44941,13:30:00
15,2023,1,13:45-14:00,45,,15/01/2023,13:45,44941,13:45:00
15,2023,1,14:00-14:15,41,,15/01/2023,14:00,44941,14:00:00
15,2023,1,14:15-14:30,42,,15/01/2023,14:15,44941,14:15:00
15,2023,1,14:30-14:45,46,,15/01/2023,14:30,44941,14:30:00
15,2023,1,14:45-15:00,56,,15/01/2023,14:45,44941,14:45:00
15,2023,1,15:00-15:15,49,,15/01/2023,15:00,44941,15:00:00
15,2023,1,15:15-15:30,43,,15/01/2023,15:15,44941,15:15:00
15,2023,1,15:30-15:45,45,,15/01/2023,15:30,44941,15:30:00
15,2023,1,15:45-16:00,52,,15/01/2023,15:45,44941,15:45:00
15,2023,1,16:00-16:15,56,,15/01/2023,16:00,44941,16:00:00
15,2023,1,16:15-16:30,40,,15/01/2023,16:15,44941,16:15:00
15,2023,1,16:30-16:45,39,,15/01/2023,16:30,44941,16:30:00
15,2023,1,16:45-17:00,33,,15/01/2023,16:45,44941,16:45:00
15,2023,1,17:00-17:15,0,,15/01/2023,17:00,44941,17:00:00
15,2023,1,17:15-17:30,0,,15/01/2023,17:15,44941,17:15:00
15,2023,1,17:30-17:45,0,,15/01/2023,17:30,44941,17:30:00
15,2023,1,17:45-18:00,0,,15/01/2023,17:45,44941,17:45:00
15,2023,1,18:00-18:15,0,,15/01/2023,18:00,44941,18:00:00
15,2023,1,18:15-18:30,0,,15/01/2023,18:15,44941,18:15:00
15,2023,1,18:30-18:45,0,,15/01/2023,18:30,44941,18:30:00
15,2023,1,18:45-19:00,0,,15/01/2023,18:45,44941,18:45:00
15,2023,1,19:00-19:15,0,,15/01/2023,19:00,44941,19:00:00
15,2023,1,19:15-19:30,0,,15/01/2023,19:15,44941,19:15:00
15,2023,1,19:30-19:45,0,,15/01/2023,19:30,44941,19:30:00
15,2023,1,19:45-20:00,0,,15/01/2023,19:45,44941,19:45:00
15,2023,1,20:00-20:15,0,,15/01/2023,20:00,44941,20:00:00
15,2023,1,20:15-20:30,0,,15/01/2023,20:15,44941,20:15:00
15,2023,1,20:30-20:45,0,,15/01/2023,20:30,44941,20:30:00
15,2023,1,20:45-21:00,0,,15/01/2023,20:45,44941,20:45:00
15,2023,1,21:00-21:15,0,,15/01/2023,21:00,44941,21:00:00
16,2023,1,08:30-08:45,41,,16/01/2023,08:30,44942,08:30:00
16,2023,1,08:45-09:00,47,,16/01/2023,08:45,44942,08:45:00
16,2023,1,09:00-09:15,66,,16/01/2023,09:00,44942,09:00:00
16,2023,1,09:15-09:30,76,,16/01/2023,09:15,44942,09:15:00
16,2023,1,09:30-09:45,97,,16/01/2023,09:30,44942,09:30:00
16,2023,1,09:45-10:00,99,,16/01/2023,09:45,44942,09:45:00
16,2023,1,10:00-10:15,89,,16/01/2023,10:00,44942,10:00:00
16,2023,1,10:15-10:30,96,,16/01/2023,10:15,44942,10:15:00
16,2023,1,10:30-10:45,107,,16/01/2023,10:30,44942,10:30:00
16,2023,1,10:45-11:00,128,,16/01/2023,10:45,44942,10:45:00
16,2023,1,11:00-11:15,138,,16/01/2023,11:00,44942,11:00:00
16,2023,1,11:15-11:30,121,,16/01/2023,11:15,44942,11:15:00
16,2023,1,11:30-11:45,113,,16/01/2023,11:30,44942,11:30:00
16,2023,1,11:45-12:00,115,,16/01/2023,11:45,44942,11:45:00
16,2023,1,12:00-12:15,132,,16/01/2023,12:00,44942,12:00:00
16,2023,1,12:15-12:30,138,,16/01/2023,12:15,44942,12:15:00
16,2023,1,12:30-12:45,121,,16/01/2023,12:30,44942,12:30:00
16,2023,1,12:45-13:00,117,,16/01/2023,12:45,44942,12:45:00
16,2023,1,13:00-13:15,125,,16/01/2023,13:00,44942,13:00:00
16,2023,1,13:15-13:30,110,,16/01/2023,13:15,44942,13:15:00
16,2023,1,13:30-13:45,116,,16/01/2023,13:30,44942,13:30:00
16,2023,1,13:45-14:00,119,,16/01/2023,13:45,44942,13:45:00
16,2023,1,14:00-14:15,110,,16/01/2023,14:00,44942,14:00:00
16,2023,1,14:15-14:30,140,,16/01/2023,14:15,44942,14:15:00
16,2023,1,14:30-14:45,102,,16/01/2023,14:30,44942,14:30:00
16,2023,1,14:45-15:00,102,,16/01/2023,14:45,44942,14:45:00
16,2023,1,15:00-15:15,119,,16/01/2023,15:00,44942,15:00:00
16,2023,1,15:15-15:30,113,,16/01/2023,15:15,44942,15:15:00
16,2023,1,15:30-15:45,107,,16/01/2023,15:30,44942,15:30:00
16,2023,1,15:45-16:00,91,,16/01/2023,15:45,44942,15:45:00
16,2023,1,16:00-16:15,115,,16/01/2023,16:00,44942,16:00:00
16,2023,1,16:15-16:30,116,,16/01/2023,16:15,44942,16:15:00
16,2023,1,16:30-16:45,115,,16/01/2023,16:30,44942,16:30:00
16,2023,1,16:45-17:00,107,,16/01/2023,16:45,44942,16:45:00
16,2023,1,17:00-17:15,82,,16/01/2023,17:00,44942,17:00:00
16,2023,1,17:15-17:30,93,,16/01/2023,17:15,44942,17:15:00
16,2023,1,17:30-17:45,66,,16/01/2023,17:30,44942,17:30:00
16,2023,1,17:45-18:00,97,,16/01/2023,17:45,44942,17:45:00
16,2023,1,18:00-18:15,80,,16/01/2023,18:00,44942,18:00:00
16,2023,1,18:15-18:30,75,,16/01/2023,18:15,44942,18:15:00
16,2023,1,18:30-18:45,64,,16/01/2023,18:30,44942,18:30:00
16,2023,1,18:45-19:00,53,,16/01/2023,18:45,44942,18:45:00
16,2023,1,19:00-19:15,57,,16/01/2023,19:00,44942,19:00:00
16,2023,1,19:15-19:30,53,,16/01/2023,19:15,44942,19:15:00
16,2023,1,19:30-19:45,41,,16/01/2023,19:30,44942,19:30:00
16,2023,1,19:45-20:00,25,,16/01/2023,19:45,44942,19:45:00
16,2023,1,20:00-20:15,35,,16/01/2023,20:00,44942,20:00:00
16,2023,1,20:15-20:30,31,,16/01/2023,20:15,44942,20:15:00
16,2023,1,20:30-20:45,27,,16/01/2023,20:30,44942,20:30:00
16,2023,1,20:45-21:00,38,,16/01/2023,20:45,44942,20:45:00
16,2023,1,21:00-21:15,0,,16/01/2023,21:00,44942,21:00:00
17,2023,1,08:30-08:45,47,,17/01/2023,08:30,44943,08:30:00
17,2023,1,08:45-09:00,35,,17/01/2023,08:45,44943,08:45:00
17,2023,1,09:00-09:15,57,,17/01/2023,09:00,44943,09:00:00
17,2023,1,09:15-09:30,53,,17/01/2023,09:15,44943,09:15:00
17,2023,1,09:30-09:45,45,,17/01/2023,09:30,44943,09:30:00
17,2023,1,09:45-10:00,61,,17/01/2023,09:45,44943,09:45:00
17,2023,1,10:00-10:15,80,,17/01/2023,10:00,44943,10:00:00
17,2023,1,10:15-10:30,77,,17/01/2023,10:15,44943,10:15:00
17,2023,1,10:30-10:45,83,,17/01/2023,10:30,44943,10:30:00
17,2023,1,10:45-11:00,84,,17/01/2023,10:45,44943,10:45:00
17,2023,1,11:00-11:15,81,,17/01/2023,11:00,44943,11:00:00
17,2023,1,11:15-11:30,104,,17/01/2023,11:15,44943,11:15:00
17,2023,1,11:30-11:45,97,,17/01/2023,11:30,44943,11:30:00
17,2023,1,11:45-12:00,102,,17/01/2023,11:45,44943,11:45:00
17,2023,1,12:00-12:15,94,,17/01/2023,12:00,44943,12:00:00
17,2023,1,12:15-12:30,89,,17/01/2023,12:15,44943,12:15:00
17,2023,1,12:30-12:45,109,,17/01/2023,12:30,44943,12:30:00
17,2023,1,12:45-13:00,99,,17/01/2023,12:45,44943,12:45:00
17,2023,1,13:00-13:15,90,,17/01/2023,13:00,44943,13:00:00
17,2023,1,13:15-13:30,94,,17/01/2023,13:15,44943,13:15:00
17,2023,1,13:30-13:45,96,,17/01/2023,13:30,44943,13:30:00
17,2023,1,13:45-14:00,98,,17/01/2023,13:45,44943,13:45:00
17,2023,1,14:00-14:15,95,,17/01/2023,14:00,44943,14:00:00
17,2023,1,14:15-14:30,85,,17/01/2023,14:15,44943,14:15:00
17,2023,1,14:30-14:45,96,,17/01/2023,14:30,44943,14:30:00
17,2023,1,14:45-15:00,99,,17/01/2023,14:45,44943,14:45:00
17,2023,1,15:00-15:15,87,,17/01/2023,15:00,44943,15:00:00
17,2023,1,15:15-15:30,86,,17/01/2023,15:15,44943,15:15:00
17,2023,1,15:30-15:45,112,,17/01/2023,15:30,44943,15:30:00
17,2023,1,15:45-16:00,126,,17/01/2023,15:45,44943,15:45:00
17,2023,1,16:00-16:15,92,,17/01/2023,16:00,44943,16:00:00
17,2023,1,16:15-16:30,94,,17/01/2023,16:15,44943,16:15:00
17,2023,1,16:30-16:45,94,,17/01/2023,16:30,44943,16:30:00
17,2023,1,16:45-17:00,90,,17/01/2023,16:45,44943,16:45:00
17,2023,1,17:00-17:15,100,,17/01/2023,17:00,44943,17:00:00
17,2023,1,17:15-17:30,75,,17/01/2023,17:15,44943,17:15:00
17,2023,1,17:30-17:45,74,,17/01/2023,17:30,44943,17:30:00
17,2023,1,17:45-18:00,76,,17/01/2023,17:45,44943,17:45:00
17,2023,1,18:00-18:15,59,,17/01/2023,18:00,44943,18:00:00
17,2023,1,18:15-18:30,68,,17/01/2023,18:15,44943,18:15:00
17,2023,1,18:30-18:45,58,,17/01/2023,18:30,44943,18:30:00
17,2023,1,18:45-19:00,51,,17/01/2023,18:45,44943,18:45:00
17,2023,1,19:00-19:15,52,,17/01/2023,19:00,44943,19:00:00
17,2023,1,19:15-19:30,53,,17/01/2023,19:15,44943,19:15:00
17,2023,1,19:30-19:45,49,,17/01/2023,19:30,44943,19:30:00
17,2023,1,19:45-20:00,56,,17/01/2023,19:45,44943,19:45:00
17,2023,1,20:00-20:15,46,,17/01/2023,20:00,44943,20:00:00
17,2023,1,20:15-20:30,43,,17/01/2023,20:15,44943,20:15:00
17,2023,1,20:30-20:45,27,,17/01/2023,20:30,44943,20:30:00
17,2023,1,20:45-21:00,26,,17/01/2023,20:45,44943,20:45:00
17,2023,1,21:00-21:15,0,,17/01/2023,21:00,44943,21:00:00
18,2023,1,08:30-08:45,43,,18/01/2023,08:30,44944,08:30:00
18,2023,1,08:45-09:00,23,,18/01/2023,08:45,44944,08:45:00
18,2023,1,09:00-09:15,53,,18/01/2023,09:00,44944,09:00:00
18,2023,1,09:15-09:30,49,,18/01/2023,09:15,44944,09:15:00
18,2023,1,09:30-09:45,58,,18/01/2023,09:30,44944,09:30:00
18,2023,1,09:45-10:00,74,,18/01/2023,09:45,44944,09:45:00
18,2023,1,10:00-10:15,84,,18/01/2023,10:00,44944,10:00:00
18,2023,1,10:15-10:30,93,,18/01/2023,10:15,44944,10:15:00
18,2023,1,10:30-10:45,78,,18/01/2023,10:30,44944,10:30:00
18,2023,1,10:45-11:00,88,,18/01/2023,10:45,44944,10:45:00
18,2023,1,11:00-11:15,97,,18/01/2023,11:00,44944,11:00:00
18,2023,1,11:15-11:30,94,,18/01/2023,11:15,44944,11:15:00
18,2023,1,11:30-11:45,79,,18/01/2023,11:30,44944,11:30:00
18,2023,1,11:45-12:00,109,,18/01/2023,11:45,44944,11:45:00
18,2023,1,12:00-12:15,104,,18/01/2023,12:00,44944,12:00:00
18,2023,1,12:15-12:30,109,,18/01/2023,12:15,44944,12:15:00
18,2023,1,12:30-12:45,122,,18/01/2023,12:30,44944,12:30:00
18,2023,1,12:45-13:00,117,,18/01/2023,12:45,44944,12:45:00
18,2023,1,13:00-13:15,127,,18/01/2023,13:00,44944,13:00:00
